product_name,product_price
"Samsung Galaxy Note 9 6.4-Inch (6GB RAM, 128GB ROM) Android 8.1 (12MP + 12MP) 4G SIM LTE - Blue","₦ 235,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB,128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP Dual SIM 4G Smartphone BLACK","₦ 355,000"
"Samsung Galaxy Fold 7.3-Inch AMOLED (12GB,128GB ROM)Android 9.0 Pie, (16MP+12MP+12MP)+(10MP+8MP) 4G Smartphone - Space Silver","₦ 1,150,000"
"Samsung Galaxy S9 5.8-Inch QHD (4GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP 4G Smartp Midnight Black & Back Case+ Screen Guide","₦ 195,000"
"Samsung Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) Dual SIM 4,300 MAh Smartphone - Aura Black","₦ 397,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Dual SIM 4G Smartphone - Prism White","₦ 355,000"
Samsung Galaxy S9+ 64GB Midnight Black 4G – S9 Plus + Back Case Cover & Screen Guide,"₦ 195,000"
Samsung Galaxy S7 Keyboard Cover,"₦ 11,800"
"Samsung Galaxy S9 5.8-Inch QHD (4GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP Single SIM 4G Smartphone - Midnight Black","₦ 195,000"
"Samsung Galaxy Note9 6.4"" (6GB RAM, 128GB ROM) Android 8.1 Nougat 12MP+12MP Dual SIM LTE Smartphone- White","₦ 220,000"
"Samsung Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM) - Aura Glow + Power Bank And Free Glass ","₦ 385,000"
"Samsung Galaxy Note 9 (6.4"") 128GB + 6GB Android 8.1 Nougat 12MP Camera Midnight Black","₦ 240,000"
"Samsung Galaxy Note 10 (8gb+ 256GB) 6.3'',12MP 2x Zoom, 16MP Ultra Wide Rear+10MP Selfie Camera With Dual Pixel,3500mAh - S Pen.","₦ 378,000"
"Samsung Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM) Android 7.1 Nougat, - Maple Gold","₦ 195,000"
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB, 64GB ROM) Android 8.0 12MP + 8MP Dual SIM 4G Smartphone","₦ 195,000"
"Samsung Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM), (12MP + 12MP) + 8MP 4G LTE Smartphone - Midnight Black","₦ 175,000"
"Samsung Galaxy S10 6.1-Inch AMOLED (8GB RAM, 128GB ROM) 4G Sim- Black","₦ 233,000"
"Samsung Galaxy S8 Plus  4GSim (S8+) (4GB RAM, 64GB ROM Smartphone","₦ 135,000"
"Samsung Galaxy S9 Plus (6.2-Inch QHD (64gb) Android 8.0 Oreo, 12MP + 8MP Dual SIM 4G Smartphone - Midnight Black","₦ 195,000"
"Samsung Galaxy S8 Plus (4GB RAM, 64GB ROM)   - Black With Free Glass ","₦ 135,000"
"Samsung Galaxy S8 Plus (S8+) 6.2"" QHD (4GB RAM, 64GB ROM) - Black With Free Glass","₦ 135,000"
"Samsung Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM) - Midnight Black","₦ 185,000"
"Samsung Galaxy S8 5.8-Inch QHD (4GB,64GB ROM) Android 7.0 Nougat, 12MP + 8MP SIM LTE Smartphone - Midnight Black","₦ 196,000"
"Samsung Galaxy S10 Plus 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie,(12MP + 12MP + 16MP)+(10MP+8MP) Dual SIM 4G - Pri","₦ 355,000"
,
,
,
,
,
,
,
,
"Samsung Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM) Android 7.1 Nougat, (12MP + 12MP) + Back Case Cover & Screen Guide","₦ 175,000"
Samsung Galaxy S20 Plus 6.7-Inch (8GB 128GB ROM) Android 10.0 (12MP + 64MP + 12MP + 0.3MP)+(10MP) Dual SIM 4G - Cloud Blue,"₦ 465,000"
"Samsung Galaxy Note 9 6.4-Inch (6GB RAM, 128GB ROM) Android 8.1 (12MP + 12MP) Dual SIM LTE - Ocean Blue","₦ 245,000"
"Samsung Galaxy S8 Plus (S8+) 6.2-Inch (4GB RAM, 64GB ROM) Android 7.0 Nougat, 12MP+8MP, 4G LTE Smartphone - Mid Night Black","₦ 145,000"
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB,64GB ROM Android 9.0 Pie 12MP + 8MP SIM 4G Smartphone","₦ 195,000"
Samsung Galaxy S9+ 64GB Polaris Blue 4G  – S9 Plus With Glass,"₦ 215,000"
Samsung Samsung Galaxy S9+ ( S9 Plus )6.2'' Inch QHD 6GB+64GB 12MP+8MP 4G Smartphone - Royal Blue,"₦ 195,000"
"Samsung Galaxy S8 Plus Single Sim (S8+) (4GB RAM, 64GB ROM Smartphone + Screen Guide","₦ 135,000"
"Samsung Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP Dual SIM 4G Smartphone - Purple","₦ 195,000"
"Samsung Galaxy Note 10, 6.3-Inch (8GB RAM, 256GB ROM), (12MP + 12MP + 16MP) Dual SIM - Aura Black","₦ 345,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) SIM 4G Smartphone - Prism White","₦ 355,000"
Samsung Galaxy S20 6.2-Inch (8GB 128GB ROM) Android 10.0 (12MP + 64MP + 12MP)+(10MP) Dual SIM 4G - Cosmic Grey,"₦ 435,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM)  - SIM 4G Smartphone - Prism Black","₦ 355,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch  (8GB, 128GB ROM) Android 9.0 , (12MP + 12MP + 16MP)Dual SIM 4G - Prism White","₦ 355,000"
"Samsung A80,128GB,8GB RAM,ROTATING CAMERA 48MP+8MP+3D DEPTH CAMERA,4GLTE,6.7 INCHES FULL HD,GHOST WHITE","₦ 265,000"
Samsung Galaxy A60 4G Phablet 6.3 Inch Android 9.0 6GB RAM 128GB ROM 32.0MP 3500mAh - Black,"₦ 118,300"
"Samsung Galaxy S8 5.8-Inch QHD (4GB,64GB ROM) Android 7.0 Nougat, 12MP + 8MP  Smartphone - & Back Case Cover + Screen Guide","₦ 125,000"
"Samsung Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM)  - Midnight Blak","₦ 200,000"
"Samsung Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM)  - Midnight Black","₦ 185,000"
Samsung Samsung Galaxy Note 8  (6GB+64GB)  - Midnight Black With Power Bank & Case & Glass,"₦ 175,000"
"Samsung Galaxy S8 5.8 Inches (4GB,64GB ROM) Smartphone - Black","₦ 125,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Dual SIM 4G Smartphone - Prism Green","₦ 355,000"
"Samsung Galaxy S8 Plus 6.2"" QHD (4GB RAM, 64GB ROM), 12MP+8MP, 4G LTE  & Back Case Cover + Screen Guide","₦ 135,000"
"Samsung Galaxy S10 6.1-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP Dual SIM 4G - Prism White","₦ 310,000"
"Samsung Galaxy S9 5.8-Inch QHD (4GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP Dual SIM 4G Smartphone - Midnight Black","₦ 195,000"
Samsung Galaxy S20 Ultra 6.9-Inch (12GB 128GB ROM) Android 10.0 (108MP + 48MP + 12MP + 0.3MP)+(40MP) Dual SIM 4G - Cosmic Grey,"₦ 520,000"
"Samsung Galaxy Fold, 7.3-Inch (12GB RAM, 512GB ROM), (12MP + 12MP + 16MP) + (10MP + 8MP) Nano SIM - Cosmos Black","₦ 990,000"
"Samsung Galaxy S8 Plus (4GB RAM, 64GB ROM)   - Black WIth Free Glass And Back Case","₦ 135,000"
"Samsung Galaxy Note 10 Plus (Note 10+), 6.8-Inch (12GB RAM, 512GB ROM), (12MP + 12MP + 16MP)  - Aura Black","₦ 550,000"
"Samsung Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM) - Aura Glow","₦ 398,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) - Prism Black  WIth Glass","₦ 355,000"
"Samsung Galaxy Note 10 Plus (Note 10+), 6.8-Inch (12GB RAM, 512GB ROM), (12MP + 12MP + 16MP)  - Aura Black","₦ 550,000"
"Samsung Galaxy A30s, 6.4-Inch (4GB RAM, 64GB ROM) Android 9.0 Pie, (25MP + 8MP + 8MP) 4G LTE Dual SIM - Prism Crush Black","₦ 96,900"
"Samsung Galaxy A10s 6.2-Inch (2GB RAM, 32GB ROM) 4000mAh Battery ","₦ 63,000"
"Samsung SAMSUNG A51 (6.5'', Android 10.0, 128GB/4GB, Quad Camera:48MP+12MP+5MP+5MP. Selfie 32MP, 4000mAh, 4G)","₦ 142,800"
"Samsung SAMSUNG A51 (6.5'', Android 10.0, 128GB/4GB, Quad Camera:48MP+12MP+5MP+5MP. Selfie 32MP, 4000mAh, 4G)","₦ 142,800"
"Samsung SAMSUNG A51 (6.5'', Android 10.0, 128GB/4GB, Quad Camera:48MP+12MP+5MP+5MP. Selfie 32MP, 4000mAh, 4G)","₦ 142,800"
"Samsung GALAXY A10s (6.2'', 2GB/32GB, Andriod 9.0 Pie, 13MP+2MP Back Camera, 8MP Selfie Camera, 4000mAh, 4G - BLUE","₦ 62,500"
"Samsung Galaxy S8 Plus (S8+) 6.2-Inch (4GB RAM, 64GB ROM) Android 7.0 Nougat, 12MP+8MP, 4G LTE  Orchid Grey","₦ 165,000"
Samsung Galaxy Watch Active 2 44mm - 1.5GB Ram / 4GB Rom -  Aqua Black,"₦ 130,000"
,
,
,
,
,
,
,
,
"Samsung GALAXY A10s (6.2'', 2GB/32GB, Andriod 9.0 Pie, 13MP+2MP Back Camera, 8MP Selfie Camera, 4000mAh, 4G - RED","₦ 62,500"
"Samsung Galaxy S8 Plus (S8+) 6.2-Inch QHD (4GB,64GB ROM) Android 7.0 Nougat, 12MP + 8MP LTE Smartphone - Maple Gold","₦ 399,000"
"Samsung Galaxy A01 5.7 -Inch Infinity-V Display (2GB,16GB ROM) Android 10.0, (13MP+2MP) + 5MP  Dual SIM - Black","₦ 52,000"
"Samsung Galaxy A01 5.7 -Inch Infinity-V Display (2GB,16GB ROM) Android 10.0, (13MP+2MP) + 5MP  Dual SIM - Blue","₦ 52,000"
"Samsung Galaxy M30s 6.4 Inch 4GB, 64GB ROM,Android 9.0 Pie (48MP+5MP+8MP) + 16MP Dual SIM - White","₦ 100,000"
"Samsung Galaxy A51 6.5-Inch (6GB,128GB ROM) Android10.0, (48MP +12MP + 5MP + 5MP) + 32MP Dual SIM - Prism Crush White","₦ 142,500"
"Samsung Galaxy A10s 6.2-Inch (2G/32GB ROM) Android 9.0 Pie, (13MP + 2MP) + 8MP, 4000 MAh 4G LTE, Fingerprint Dual Sim - Blue","₦ 61,500"
"Samsung Galaxy S10 Plus (S10+) 6.4"" (8GB, 128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP Dual SIM 4G - Prism Black","₦ 330,000"
"Samsung Galaxy A71 6.7-Inch (6GB, 128GB ROM) Android10.0, 64MP+12MP+5MP +5MP) + 32MP 4G LTE Dual SIM - Prism Crush Blue","₦ 190,000"
"Samsung Galaxy S8+ S8 Plus LTE Android Cell Phone 6.2"" 12MP (4GB, 64GB ROM)-Royal Blue","₦ 155,000"
"Samsung Galaxy M11 6.4-Inch (3GB, 32GB ROM) Android 10, (13MP+5MP+2MP) + 8MP Dual SIM 5,000 MAh 4G - Metallic Blue","₦ 63,990"
"Samsung Galaxy M30s 6.4 Inch 4GB, 64GB ROM,Android 9.0 Pie (48MP+5MP+8MP) + 16MP Dual SIM - White","₦ 100,000"
Samsung Galaxy S7 PLUS Tempered Glass Screen Protector (Full Screen Coverage) - Gold,"₦ 4,499"
Samsung S8 Clear Crystal TPU Phone Case,"₦ 2,500"
Samsung Galaxy Note 8 Clear View Smart Cover -Black,"₦ 15,950"
Samsung Galaxy S8 Battery Power External Extended Backup Case [5000mAh],"₦ 17,500"
"Samsung Galaxy Fold, 7.3-Inch (12GB RAM, 512GB ROM), (12MP + 12MP + 16MP) + (10MP + 8MP) Nano SIM - Cosmos Black","₦ 950,000"
"Samsung Samsung Galaxy Note 10 Plus 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) Single SIM 4,300 MAh Smartphone - Aura Glow","₦ 375,000"
"Samsung Galaxy S9 5.8-Inch QHD (4GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP 4G Smartphone - Midnight Black","₦ 140,000"
Samsung Samsung Galaxy S9+ ( S9 Plus ) Duel Sim ( 2 Sim Card)6.2'' Inch QHD 6GB+64GB 12MP+8MP 4G Smartphone - Royal Blue,"₦ 180,000"
"Samsung Galaxy S10+ 5.8-Inch AMOLED (6GB, 128GB ROM) Android 9.0 Pie, (12MP + 16MP)+10MP 5G Smartphone - WHITE","₦ 280,000"
"Samsung Galaxy S7 Edge (4GB, 32GB ROM) 12MP + 5MP Smartphone - Black And Blue","₦ 105,000"
"Samsung Samsung Galaxy S8  (4GB RAM,64GB ROM)  Jet Black Stylish","₦ 130,000"
"Samsung Galaxy A70 6.7-Inch (6GB, 128GB ROM) Android 9.0 Pie, (32MP+8MP+5MP) + 32MP Dual SIM 4G Fingerprint Smartphone - Black","₦ 145,000"
"Samsung Galaxy A70 6.7-Inch (6GB, 128GB ROM) Android 9.0 Pie, (32MP+8MP+5MP) + 32MP Dual SIM 4G Fingerprint Smartphone - Black","₦ 145,000"
"Samsung Galaxy Fold 7.3-Inch AMOLED (12GB,512GB ROM)Android 9.0 Pie, (16MP+12MP+12MP)+(10MP+8MP) 5G Smartphone - Space Silver","₦ 950,000"
"Samsung Galaxy A80 6.7"" Dual Sim, 128GB ROM 8GB RAM Camera 48.0 MP + 8.0 MP + HQVGA 3,700mAh 4G LTE - Angel Gold","₦ 180,500"
"Samsung Samsung Galaxy S8+ S8 Plus LTE Android Cell Phone  6.2"" 12MP 4G 64G Snapdragon 835 NFC","₦ 140,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) (12MP + 12MP + 16MP)+(10MP+8MP) 4G- Prism White","₦ 280,000"
"Samsung Samsung Galaxy S10 Plus (S10+) (8GB, 128GB ROM) Android 9.0 Pie, 4G LTE Smartphone - Ceramic Black","₦ 280,000"
"Samsung Galaxy A50 Android  6.4""  Infinity U-display 4GB 128GB  48MP 4000mAh Battery NFC Smartphone","₦ 130,000"
"Samsung Galaxy S10 6.1-Inch AMOLED (8GB,128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP  4G - Prism White","₦ 260,000"
"Samsung Galaxy Note 9 6.4-Inch (6GB RAM, 128GB ROM) Midnight Black Android 8.1 Nougat, (12MP + 12MP) LTE Smartphone","₦ 240,000"
Samsung Galaxy S9 5.8'' Inch QHD 4GB+64GB 12MP+8MP 4G Smartphone-Midnight Black,"₦ 145,000"
"Samsung Galaxy Note 9 6.4-Inch (6GB RAM, 128GB ROM) Android 8.1 (12MP + 12MP) Dual SIM LTE - Ocean Blue","₦ 240,000"
"Samsung Galaxy S8 5.8-Inch QHD (4GB, 64GB ROM) Android 7.0 Nougat, 12MP + 8MP Smartphone (Official Warranty) + Free Starter Kit & E1205 - Midnight Black","₦ 320,000"
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP Dual SIM 4G Smartphone - Midnight Black","₦ 241,500"
"Samsung Galaxy S7 Edge SM-G935 5.5-Inch QHD (4GB, 32GB ROM) Android 5.1 Lollipop, 12MP + 5MP Smartphone + Free Clear View Cover - Black","₦ 243,910"
Samsung Galaxy A3 SM-A300F - Midnight Black,"₦ 50,857"
"Samsung Galaxy J7 Prime 5.5-Inch FHD (3GB, 32GB ROM) Android 6.0 Marshmallow, 13MP + 8MP 4G Smartphone - Gold (MW18) (FS)","₦ 79,990"
